id,key,value,type
153688785,Class,Populated Place,gnis
153688785,population,4190,regular
153688785,County,Cook,gnis
153688785,ST_num,17,gnis
153688785,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153688785,ST_alpha,IL,gnis
153688785,County_num,031,gnis
153688785,population,4190;2006,census
153708066,ele,185,regular
153708066,name,Mayfair,regular
153708066,is_in,"Cook,Illinois,Ill.,IL,USA",regular
153708066,place,neighbourhood,regular
153708066,id,1831052,gnis
153708066,Class,Populated Place,gnis
153708066,County,Cook,gnis
153708066,ST_num,17,gnis
153708066,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153708066,ST_alpha,IL,gnis
153708066,County_num,031,gnis
153734983,ele,186,regular
153734983,name,Sauganash,regular
153734983,is_in,"Cook,Illinois,Ill.,IL,USA",regular
153734983,place,neighbourhood,regular
153734983,id,418028,gnis
153734983,Class,Populated Place,gnis
153734983,County,Cook,gnis
153734983,ST_num,17,gnis
153734983,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153734983,ST_alpha,IL,gnis
153734983,County_num,031,gnis
153757063,ele,212,regular
153757063,name,Brisbane,regular
153757063,is_in,"Will,Illinois,Ill.,IL,USA",regular
153757063,place,hamlet,regular
153757063,id,422500,gnis
153757063,Class,Populated Place,gnis
153757063,County,Will,gnis
153757063,ST_num,17,gnis
153757063,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153757063,ST_alpha,IL,gnis
153757063,County_num,197,gnis
153773207,ele,229,regular
153773207,name,Emerald Acres,regular
153773207,is_in,"Cook,Illinois,Ill.,IL,USA",regular
153773207,place,neighbourhood,regular
153773207,id,1826271,gnis
153773207,Class,Populated Place,gnis
153773207,County,Cook,gnis
153773207,ST_num,17,gnis
153773207,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153773207,ST_alpha,IL,gnis
153773207,County_num,031,gnis
153802001,ele,226,regular
153802001,name,Tanglewood,regular
153802001,is_in,"Kane,Illinois,Ill.,IL,USA",regular
153802001,place,neighbourhood,regular
153802001,id,2025906,gnis
153802001,Class,Populated Place,gnis
153802001,County,Kane,gnis
153802001,ST_num,17,gnis
153802001,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153802001,ST_alpha,IL,gnis
153802001,County_num,089,gnis
180229495,railway,level_crossing,regular
180243339,source,Bing,regular
180243339,highway,turning_circle,regular
180244431,highway,turning_circle,regular
180244760,highway,turning_circle,regular
180246087,railway,level_crossing,regular
180247015,source,Bing,regular
180247015,highway,turning_circle,regular
180247818,highway,turning_circle,regular
180248948,source,Bing,regular
180248948,highway,turning_loop,regular
180249226,highway,traffic_signals,regular
180249226,traffic_signals,signal,regular
180254492,source,Bing,regular
180254492,highway,turning_circle,regular
180263400,highway,traffic_signals,regular
180263732,source,Bing,regular
180263732,highway,turning_circle,regular
180264810,highway,turning_circle,regular
180271387,highway,turning_circle,regular
180275304,source,Bing,regular
180275304,highway,turning_circle,regular
180278054,highway,turning_circle,regular
180286352,highway,turning_circle,regular
180289365,source,bing,regular
180289365,railway,switch,regular
180294407,railway,level_crossing,regular
180319950,highway,traffic_signals,regular
180325399,highway,turning_loop,regular
180327578,source,Bing,regular
180327578,highway,turning_circle,regular
180334255,highway,turning_circle,regular
180336626,highway,turning_circle,regular
180336928,ele,200,regular
180336928,name,Foxwood Park,regular
180336928,leisure,park,regular
180336928,created,10/01/1982,gnis
180336928,state_id,18,gnis
180336928,county_id,089,gnis
180336928,feature_id,2040914,gnis
180340513,railway,level_crossing,regular
180341205,highway,turning_circle,regular
180344398,source,Bing,regular
180344398,highway,turning_circle,regular
181214740,highway,turning_circle,regular
181232955,railway,level_crossing,regular
181249597,source,Bing,regular
181249597,highway,turning_circle,regular
181251625,source,Bing,regular
181251625,highway,turning_circle,regular
181284953,source,Bing,regular
181284953,highway,turning_circle,regular
181337231,railway,level_crossing,regular
234731332,highway,traffic_signals,regular
234759251,railway,level_crossing,regular
234777867,railway,level_crossing,regular
235064926,railway,level_crossing,regular
235084643,highway,traffic_signals,regular
235086754,crossing,zebra,regular
235086754,highway,crossing,regular
235094781,highway,turning_circle,regular
235097091,highway,traffic_signals,regular
235113810,highway,turning_circle,regular
235129988,highway,traffic_signals,regular
235136372,highway,turning_circle,regular
235148364,highway,traffic_signals,regular
235148364,traffic_signals,signal,regular
235150466,highway,traffic_signals,regular
235154918,source,Bing,regular
235154918,highway,turning_circle,regular
235159921,highway,turning_loop,regular
235161441,highway,traffic_signals,regular
235165870,highway,turning_circle,regular
235183320,highway,turning_circle,regular
235185839,railway,level_crossing,regular
235193146,highway,traffic_signals,regular
235200678,highway,turning_circle,regular
235206625,railway,level_crossing,regular
235208992,highway,turning_circle,regular
235214202,highway,turning_circle,regular
235217163,highway,turning_circle,regular
235220915,highway,turning_circle,regular
235226823,highway,turning_circle,regular
235227097,highway,turning_circle,regular
235233876,highway,turning_circle,regular
235238393,junction,roundabout,regular
235245634,highway,turning_loop,regular
235250896,highway,turning_circle,regular
235253248,highway,turning_circle,regular
235263069,highway,turning_circle,regular
235266519,highway,turning_loop,regular
235267348,highway,turning_circle,regular
235276994,highway,turning_loop,regular
235285313,highway,turning_circle,regular
235286291,highway,turning_circle,regular
235292489,railway,level_crossing,regular
235299193,highway,turning_circle,regular
235322639,highway,traffic_signals,regular
235347014,highway,turning_circle,regular
235365494,highway,turning_loop,regular
235371048,highway,turning_circle,regular
235377311,highway,traffic_signals,regular
235378468,highway,turning_circle,regular
235383703,highway,turning_circle,regular
235396988,highway,turning_circle,regular
235399807,highway,turning_circle,regular
235414097,highway,turning_circle,regular
235416395,railway,level_crossing,regular
235420295,highway,turning_circle,regular
235424224,highway,turning_circle,regular
235428204,highway,turning_circle,regular
235433349,highway,turning_circle,regular
235448272,highway,turning_circle,regular
235470106,highway,turning_loop,regular
235495723,railway,level_crossing,regular
235532075,highway,turning_circle,regular
235533195,highway,turning_circle,regular
235536430,highway,turning_circle,regular
235566376,highway,turning_circle,regular
235597746,highway,turning_circle,regular
235599022,highway,turning_circle,regular
235626380,highway,turning_loop,regular
235627844,highway,turning_circle,regular
235658479,highway,turning_circle,regular
235659839,highway,traffic_signals,regular
235674540,highway,turning_circle,regular
235687463,highway,turning_circle,regular
235693574,highway,turning_circle,regular
235714301,highway,turning_circle,regular
235728648,highway,turning_circle,regular
236195383,highway,turning_circle,regular
236199113,highway,stop,regular
236199113,stop,minor,regular
236207152,highway,turning_circle,regular
236233331,highway,turning_circle,regular
236242660,highway,turning_circle,regular
236243909,highway,turning_circle,regular
236244498,highway,stop,regular
236244498,stop,minor,regular
236250650,railway,level_crossing,regular
236266207,highway,traffic_signals,regular
236267894,source,Bing,regular
236267894,highway,turning_circle,regular
236277789,highway,traffic_signals,regular
236277789,traffic_signals,signal,regular
236283208,source,Bing,regular
236283208,highway,turning_circle,regular
236284195,highway,turning_circle,regular
236291361,highway,stop,regular
236291361,stop,minor,regular
236311176,highway,turning_circle,regular
237424374,highway,traffic_signals,regular
237442954,highway,turning_circle,regular
237449081,highway,turning_circle,regular
237467040,highway,traffic_signals,regular
237475365,source,Bing,regular
237475365,highway,turning_circle,regular
237488925,highway,turning_circle,regular
237491127,highway,turning_circle,regular
237496244,power,tower,regular
237501250,source,Bing,regular
237501250,highway,turning_circle,regular
237503914,railway,level_crossing,regular
237512550,source,Bing,regular
237512550,highway,turning_circle,regular
237513249,highway,turning_circle,regular
237520099,source,Bing,regular
237520099,highway,turning_circle,regular
237524769,highway,turning_circle,regular
237525180,highway,turning_circle,regular
237527705,highway,turning_circle,regular
237529236,highway,turning_circle,regular
237529642,source,Bing,regular
237529642,highway,turning_circle,regular
237532442,source,Bing,regular
237532442,highway,turning_circle,regular
237549439,highway,turning_circle,regular
237560846,highway,turning_circle,regular
237572396,source,Bing,regular
237572396,highway,turning_circle,regular
237589821,highway,turning_circle,regular
237601604,railway,switch,regular
237609966,highway,turning_circle,regular
237612648,highway,turning_circle,regular
237617711,highway,turning_circle,regular
237628844,highway,turning_circle,regular
237632834,highway,turning_circle,regular
237634564,highway,traffic_signals,regular
237635575,highway,turning_circle,regular
237636340,highway,traffic_signals,regular
237638814,highway,turning_circle,regular
237639375,highway,turning_circle,regular
237641011,highway,turning_circle,regular
237647030,highway,turning_circle,regular
237652029,source,Bing,regular
237652029,highway,turning_circle,regular
237652350,source,Bing,regular
237652350,highway,turning_circle,regular
237662424,source,Bing,regular
237662424,highway,turning_circle,regular
237668177,highway,turning_loop,regular
237670064,highway,turning_circle,regular
237687069,highway,traffic_signals,regular
237688011,highway,turning_circle,regular
237703482,highway,turning_circle,regular
237705379,highway,traffic_signals,regular
237707063,highway,turning_circle,regular
237717883,highway,turning_circle,regular
237719725,highway,turning_circle,regular
237720961,source,Bing,regular
237720961,highway,turning_circle,regular
237725957,source,Bing,regular
237725957,highway,turning_circle,regular
237738364,highway,turning_circle,regular
237744010,highway,turning_circle,regular
237748257,highway,turning_circle,regular
237750869,highway,turning_circle,regular
237753397,highway,turning_circle,regular
237754507,source,Yahoo,regular
237754507,highway,turning_circle,regular
237760767,highway,traffic_signals,regular
237765748,source,Bing,regular
237765748,highway,turning_circle,regular
237769536,highway,traffic_signals,regular
237794031,highway,crossing,regular
237799296,highway,turning_circle,regular
237800932,highway,turning_loop,regular
237808195,highway,traffic_signals,regular
237814840,highway,turning_circle,regular
237817468,highway,turning_circle,regular
237834141,highway,turning_circle,regular
237840680,source,Bing,regular
237840680,highway,turning_circle,regular
237853899,highway,turning_circle,regular
237882715,railway,level_crossing,regular
237886845,highway,turning_circle,regular
237888531,highway,turning_circle,regular
237926950,highway,turning_circle,regular
237945335,highway,traffic_signals,regular
237958401,highway,turning_circle,regular
237967541,source,Bing,regular
237967541,highway,turning_circle,regular
237969314,highway,turning_circle,regular
249654840,highway,traffic_signals,regular
249656655,highway,traffic_signals,regular
249698370,power,tower,regular
249699255,power,tower,regular
250278855,highway,traffic_signals,regular
250774869,created_by,JOSM,regular
251846303,highway,traffic_signals,regular
252170355,created_by,JOSM,regular
253431503,created_by,JOSM,regular
256181099,highway,traffic_signals,regular
256356933,created_by,JOSM,regular
256357006,created_by,JOSM,regular
256357067,created_by,JOSM,regular
256357131,created_by,JOSM,regular
256357198,created_by,JOSM,regular
256357287,created_by,JOSM,regular
256357353,created_by,JOSM,regular
256357416,created_by,JOSM,regular
256357477,created_by,JOSM,regular
256357539,created_by,JOSM,regular
256523527,created_by,JOSM,regular
257369508,highway,traffic_signals,regular
257957641,highway,traffic_signals,regular
258007614,railway,crossing,regular
258021253,highway,traffic_signals,regular
258024673,highway,traffic_signals,regular
258930060,barrier,gate,regular
258946882,curve_geometry,yes,regular
258967486,highway,traffic_signals,regular
261092844,highway,traffic_signals,regular
261100647,highway,turning_circle,regular
261105064,highway,traffic_signals,regular
261105212,highway,turning_loop,regular
261110258,railway,level_crossing,regular
261113082,source,Bing,regular
261113082,highway,turning_circle,regular
261115902,highway,traffic_signals,regular
261116027,highway,traffic_signals,regular
261117423,highway,traffic_signals,regular
261120319,highway,traffic_signals,regular
261123505,source,Bing,regular
261123505,highway,turning_circle,regular
261127164,highway,traffic_signals,regular
261127296,highway,traffic_signals,regular
261127560,source,Bing,regular
261127560,highway,turning_circle,regular
261129318,junction,roundabout,regular
261129581,source,Bing,regular
261129581,highway,turning_circle,regular
261130492,highway,stop,regular
261131249,highway,traffic_signals,regular
261131840,highway,traffic_signals,regular
261132308,source,Bing,regular
261132308,highway,turning_circle,regular
261133116,highway,traffic_signals,regular
261134367,junction,roundabout,regular
261135224,source,Bing,regular
261135224,highway,turning_circle,regular
261136993,highway,traffic_signals,regular
261137131,highway,traffic_signals,regular
261137690,highway,traffic_signals,regular
261139057,highway,turning_circle,regular
261140033,highway,traffic_signals,regular
261140330,highway,traffic_signals,regular
261141992,highway,traffic_signals,regular
261143308,highway,traffic_signals,regular
261143658,highway,traffic_signals,regular
261144609,highway,traffic_signals,regular
261145142,traffic_calming,island,regular
261149312,highway,turning_circle,regular
261149629,highway,traffic_signals,regular
261149779,highway,traffic_signals,regular
261150014,highway,traffic_signals,regular
261151428,highway,traffic_signals,regular
261154592,source,Bing,regular
261154592,highway,turning_circle,regular
261155202,source,Bing,regular
261155202,highway,traffic_signals,regular
261159200,highway,traffic_signals,regular
261159925,highway,turning_circle,regular
261160014,junction,roundabout,regular
261160837,source,Bing,regular
261160837,highway,turning_circle,regular
261161052,highway,turning_circle,regular
261162824,highway,turning_circle,regular
261163688,highway,traffic_signals,regular
261164943,highway,traffic_signals,regular
261166086,source,Bing,regular
261166086,highway,turning_circle,regular
261166897,highway,turning_circle,regular
261167041,highway,traffic_signals,regular
261167404,noexit,yes,regular
261167882,highway,traffic_signals,regular
261168249,highway,stop,regular
261168616,highway,traffic_signals,regular
261169523,highway,traffic_signals,regular
261169651,highway,traffic_signals,regular
261170289,highway,traffic_signals,regular
261171621,highway,turning_circle,regular
261172339,source,Bing,regular
261172339,highway,turning_circle,regular
261172558,highway,traffic_signals,regular
261173180,highway,turning_circle,regular
261173570,source,Bing,regular
261173570,highway,turning_circle,regular
261174116,highway,traffic_signals,regular
261174779,highway,traffic_signals,regular
261176103,highway,traffic_signals,regular
261177245,highway,mini_roundabout,regular
261177245,junction,roundabout,regular
261177673,fee,no,regular
261177673,name,Busse Forest South,regular
261177673,amenity,parking,regular
261177673,parking,surface,regular
261177673,surface,asphalt,regular
261177673,operator,Forest Preserve District of Cook County,regular
261177673,city,Elk Grove Village,addr
261177673,park_ride,no,regular
261177673,state,IL,addr
261177673,supervised,no,regular
261177673,street,East Higgins Road,addr
261177673,postcode,60007,addr
261177673,housenumber,51,addr
261177895,highway,traffic_signals,regular
261178196,highway,turning_circle,regular
261178481,highway,turning_loop,regular
261178980,source,Bing,regular
261178980,highway,turning_circle,regular
261179967,source,Bing,regular
261179967,highway,turning_circle,regular
261185736,highway,traffic_signals,regular
261185908,highway,turning_circle,regular
261186634,railway,switch,regular
261190476,highway,turning_circle,regular
261191195,highway,traffic_signals,regular
261191531,source,Bing,regular
261191531,highway,turning_circle,regular
261192973,highway,stop,regular
261195929,highway,traffic_signals,regular
261196842,highway,turning_circle,regular
261198421,highway,traffic_signals,regular
261199263,highway,turning_circle,regular
261204332,highway,turning_circle,regular
261206870,highway,turning_circle,regular
261207129,highway,traffic_signals,regular
261207731,highway,traffic_signals,regular
261212970,highway,traffic_signals,regular
261215470,highway,turning_circle,regular
261216560,source,Bing,regular
261216560,highway,turning_circle,regular
261216826,highway,traffic_signals,regular
261219500,highway,traffic_signals,regular
261220918,highway,traffic_signals,regular
261221443,highway,turning_circle,regular
261226643,highway,turning_circle,regular
261229266,highway,traffic_signals,regular
261231530,highway,turning_circle,regular
261237068,highway,turning_circle,regular
261239510,source,Bing,regular
261239510,highway,turning_circle,regular
261242554,source,Bing,regular
261242554,highway,turning_circle,regular
261244797,highway,turning_circle,regular
261249120,highway,traffic_signals,regular
261250338,highway,traffic_signals,regular
261253127,highway,traffic_signals,regular
261254052,highway,traffic_signals,regular
261254702,source,Bing,regular
261254702,highway,turning_circle,regular
261254882,highway,turning_circle,regular
261258278,highway,traffic_signals,regular
261260642,highway,traffic_signals,regular
261268559,highway,traffic_signals,regular
261270736,highway,turning_circle,regular
261272613,highway,turning_circle,regular
261272778,source,Bing,regular
261272778,highway,turning_circle,regular
261275144,source,Bing,regular
261275144,highway,turning_circle,regular
261275398,source,Bing,regular
261275398,highway,turning_circle,regular
261276235,source,Bing,regular
261276235,highway,turning_loop,regular
261276414,highway,traffic_signals,regular
261286672,highway,traffic_signals,regular
261289121,highway,traffic_signals,regular
261290727,source,Bing,regular
261290727,highway,turning_circle,regular
261292507,highway,traffic_signals,regular
261293622,highway,turning_circle,regular
261294440,highway,mini_roundabout,regular
261294440,junction,roundabout,regular
261295131,source,Bing,regular
261295131,highway,turning_circle,regular
261298047,highway,turning_circle,regular
261299756,source,Bing,regular
261299756,highway,turning_circle,regular
261303764,highway,traffic_signals,regular
261304053,highway,traffic_signals,regular
261305859,source,Bing,regular
261305859,highway,turning_circle,regular
261308981,highway,turning_circle,regular
261309824,source,Bing,regular
261309824,highway,turning_circle,regular
261310959,source,Bing,regular
261310959,highway,turning_circle,regular
261315994,source,Bing,regular
261315994,highway,turning_circle,regular
261316195,source,Bing,regular
261316195,highway,turning_circle,regular
261318258,highway,traffic_signals,regular
261320564,source,Bing,regular
261320564,highway,turning_circle,regular
261323143,highway,turning_circle,regular
261325382,highway,turning_circle,regular
261326445,highway,turning_circle,regular
261328389,source,Bing,regular
261328389,highway,turning_circle,regular
261329629,highway,turning_circle,regular
261332728,highway,turning_circle,regular
261333957,highway,traffic_signals,regular
261335807,source,Bing,regular
261335807,highway,turning_circle,regular
261338685,source,Bing,regular
261338685,highway,turning_circle,regular
261346665,highway,turning_circle,regular
261347617,highway,turning_circle,regular
261348248,highway,turning_circle,regular
261349415,source,Bing,regular
261349415,highway,turning_circle,regular
261350515,source,Bing,regular
261350515,highway,turning_circle,regular
261352146,highway,turning_circle,regular
261356826,highway,turning_circle,regular
261361586,ele,199,regular
261361586,name,Independence Park,regular
261361586,leisure,park,regular
261361586,created,02/01/1995,gnis
261361586,state_id,17,gnis
261361586,county_id,031,gnis
261361586,feature_id,426718,gnis
261361794,highway,turning_circle,regular
262077011,highway,traffic_signals,regular
262186935,highway,traffic_signals,regular
263323498,curve_geometry,yes,regular
263776512,curve_geometry,yes,regular
263784114,curve_geometry,yes,regular
263987327,railway,level_crossing,regular
267460483,highway,traffic_signals,regular
270402329,power,tower,regular
270420108,power,tower,regular
270420843,power,tower,regular
270421797,power,tower,regular
271147928,highway,traffic_signals,regular
271168976,curve_geometry,yes,regular
271590516,FIXME,verify,regular
271590516,waterway,lock_gate,regular
279229918,ref,C9,regular
279229918,aeroway,gate,regular
279230092,aeroway,gate,regular
279230092,ref,F14,regular
279230438,ref,K10,regular
279230438,aeroway,gate,regular
279392131,highway,stop,regular
281146047,highway,traffic_signals,regular
286083683,amenity,fuel,regular
286083683,created_by,Potlatch 0.10b,regular
286372523,highway,traffic_signals,regular
286837103,highway,traffic_signals,regular
287160477,name,DePaul University Bookstore,regular
287160477,shop,books,regular
287160477,operator,DePaul University,regular
287229716,power,tower,regular
287450484,power,tower,regular
290060065,source,bing,regular
290060065,railway,switch,regular
291682331,railway,level_crossing,regular
295086213,highway,traffic_signals,regular
295528175,highway,traffic_signals,regular
305903402,highway,traffic_signals,regular
307937953,highway,traffic_signals,regular
310333300,curve_geometry,yes,regular
310334074,curve_geometry,yes,regular
311469114,railway,level_crossing,regular
313286119,power,tower,regular
313287466,power,tower,regular
313288096,power,tower,regular
313288146,power,tower,regular
313290850,power,tower,regular
313291255,power,tower,regular
313692083,source,Bing,regular
313692083,railway,switch,regular
314820795,highway,traffic_signals,regular
318841092,name,Portillo's Hot Dogs,regular
318841092,amenity,restaurant,regular
318841092,created_by,Potlatch 0.10f,regular
339270081,highway,motorway_junction,regular
339939210,source,Bing,regular
339939210,highway,traffic_signals,regular
345120826,noref,yes,regular
345120826,highway,motorway_junction,regular
347267733,railway,level_crossing,regular
347268913,ref,53A,regular
347268913,highway,motorway_junction,regular
347268913,left,53A,ref
347270015,curve_geometry,yes,regular
348223702,noref,yes,regular
348223702,exit_to,I-94 west; IL 394 south; Chicago; Danville,regular
348223702,highway,motorway_junction,regular
349854410,highway,motorway_junction,regular
351102449,highway,traffic_signals,regular
351221977,housenumber,5400,addr
353797998,highway,stop,regular
354095694,ele,182,regular
354095694,name,Bond Elementary School,regular
354095694,amenity,school,regular
354095694,created,09/30/1999,gnis
354095694,state_id,17,gnis
354095694,county_id,031,gnis
354095694,feature_id,404677,gnis
354102128,ele,148,regular
354102128,name,Dresden Island,regular
354102128,place,island,regular
354102128,created,01/15/1980,gnis
354102128,state_id,17,gnis
354102128,county_id,063,gnis
354102128,feature_id,407388,gnis
354103448,amenity,school,regular
354103448,ele,186,regular
354103448,county_id,031,gnis
354103448,created,09/30/1999,gnis
354103448,feature_id,407995,gnis
354103448,state_id,17,gnis
354103448,name,Emerson Elementary School,regular
354117067,ele,214,regular
354117067,name,McIntosh School,regular
354117067,amenity,school,regular
354117067,created,09/30/1999,gnis
354117067,state_id,17,gnis
354117067,county_id,031,gnis
354117067,feature_id,411542,gnis
354119759,amenity,school,regular
354119759,ele,235,regular
354119759,county_id,089,gnis
354119759,created,09/30/1999,gnis
354119759,feature_id,412724,gnis
354119759,state_id,17,gnis
354119759,name,Lowrie Elementary School,regular
354119759,wikidata,Q6694145,regular
354121617,ele,187,regular
354121617,name,Nathan Hale Elementary School,regular
354121617,amenity,school,regular
354121617,created,09/30/1999,gnis
354121617,state_id,17,gnis
354121617,county_id,031,gnis
354121617,feature_id,414295,gnis
354123848,ele,196,regular
354123848,name,Maryville City of Youth,regular
354123848,amenity,school,regular
354123848,created,09/30/1999,gnis
354123848,state_id,17,gnis
354123848,county_id,031,gnis
354123848,feature_id,413091,gnis
354126829,ele,207,regular
354126829,county_id,089,gnis
354126829,created,01/15/1980;05/07/1996,gnis
354126829,feature_id,413802;1692108,gnis
354126829,state_id,17,gnis
354126829,landuse,reservoir,regular
354126829,name,Mooseheart Lake Dam,regular
354126829,waterway,dam,regular
354131526,ele,185,regular
354131526,name,Pershing Elementary School,regular
354131526,amenity,school,regular
354131526,created,09/30/1999,gnis
